longitude,latitude,timestamp,distance,cadence,fractional_cadence,heart_rate,time_elapsed,elevation,key
NA,NA,2021-05-20T19:41:22Z,0,86,0,149,728,0,6813993966
NA,NA,2021-05-20T19:41:23Z,0,86,0,148,729,0,6813993966
NA,NA,2021-05-20T19:41:24Z,0,43,0,150,730,0,6813993966
NA,NA,2021-05-20T19:41:25Z,0,43,0,150,731,0,6813993966
NA,NA,2021-05-20T19:41:26Z,0,86,0,149,732,0,6813993966
NA,NA,2021-05-20T19:41:27Z,0,86,0,150,733,0,6813993966
NA,NA,2021-05-20T19:41:28Z,0,86,0,151,734,0,6813993966
NA,NA,2021-05-20T19:41:29Z,0,85,0,150,735,0,6813993966
NA,NA,2021-05-20T19:41:30Z,0,85,0,150,736,0,6813993966
NA,NA,2021-05-20T19:41:31Z,0,85,0,149,737,0,6813993966
NA,NA,2021-05-20T19:41:32Z,0,85,0,149,738,0,6813993966
NA,NA,2021-05-20T19:41:33Z,0,85,0,149,739,0,6813993966
NA,NA,2021-05-20T19:41:34Z,0,85,0,148,740,0,6813993966
NA,NA,2021-05-20T19:41:35Z,0,85,0,149,741,0,6813993966
NA,NA,2021-05-20T19:41:36Z,0,85,0,149,742,0,6813993966
NA,NA,2021-05-20T19:41:37Z,0,85,0,149,743,0,6813993966
NA,NA,2021-05-20T19:41:38Z,0,88,0,150,744,0,6813993966
NA,NA,2021-05-20T19:41:39Z,0,88,0,149,745,0,6813993966
NA,NA,2021-05-20T19:41:40Z,0,87,0,150,746,0,6813993966
NA,NA,2021-05-20T19:41:41Z,0,87,0,149,747,0,6813993966
NA,NA,2021-05-20T19:41:42Z,0,87,0,150,748,0,6813993966
NA,NA,2021-05-20T19:41:43Z,0,87,0,149,749,0,6813993966
NA,NA,2021-05-20T19:41:44Z,0,87,0,149,750,0,6813993966
NA,NA,2021-05-20T19:41:45Z,0,85,0,149,751,0,6813993966
NA,NA,2021-05-20T19:41:46Z,0,85,0,149,752,0,6813993966
NA,NA,2021-05-20T19:41:47Z,0,85,0,148,753,0,6813993966
NA,NA,2021-05-20T19:41:48Z,0,85,0,148,754,0,6813993966
NA,NA,2021-05-20T19:41:49Z,0,85,0,148,755,0,6813993966
NA,NA,2021-05-20T19:41:50Z,0,85,0,149,756,0,6813993966
NA,NA,2021-05-20T19:41:51Z,0,85,0,148,757,0,6813993966
NA,NA,2021-05-20T19:41:52Z,0,85,0,149,758,0,6813993966
NA,NA,2021-05-20T19:41:53Z,0,85,0,148,759,0,6813993966
NA,NA,2021-05-20T19:41:54Z,0,85,0,148,760,0,6813993966
NA,NA,2021-05-20T19:41:55Z,0,85,0,149,761,0,6813993966
NA,NA,2021-05-20T19:41:56Z,0,85,0,148,762,0,6813993966
NA,NA,2021-05-20T19:41:57Z,0,85,0,149,763,0,6813993966
NA,NA,2021-05-20T19:41:58Z,0,85,0,148,764,0,6813993966
NA,NA,2021-05-20T19:41:59Z,0,85,0,148,765,0,6813993966
NA,NA,2021-05-20T19:42:00Z,0,85,0,147,766,0,6813993966
NA,NA,2021-05-20T19:42:01Z,0,85,0,148,767,0,6813993966
NA,NA,2021-05-20T19:42:02Z,0,85,0,147,768,0,6813993966
NA,NA,2021-05-20T19:42:03Z,0,85,0,146,769,0,6813993966
NA,NA,2021-05-20T19:42:04Z,0,85,0,147,770,0,6813993966
NA,NA,2021-05-20T19:42:05Z,0,85,0,146,771,0,6813993966
NA,NA,2021-05-20T19:42:06Z,0,86,0,147,772,0,6813993966
NA,NA,2021-05-20T19:42:07Z,0,86,0,147,773,0,6813993966
NA,NA,2021-05-20T19:42:08Z,0,86,0,147,774,0,6813993966
NA,NA,2021-05-20T19:42:09Z,0,86,0,147,775,0,6813993966
NA,NA,2021-05-20T19:42:10Z,0,86,0,147,776,0,6813993966
NA,NA,2021-05-20T19:42:11Z,0,86,0,147,777,0,6813993966
NA,NA,2021-05-20T19:42:12Z,0,86,0,147,778,0,6813993966
NA,NA,2021-05-20T19:42:13Z,0,86,0,147,779,0,6813993966
NA,NA,2021-05-20T19:42:14Z,0,86,0,147,780,0,6813993966
NA,NA,2021-05-20T19:42:15Z,0,86,0,147,781,0,6813993966
NA,NA,2021-05-20T19:42:16Z,0,87,0,147,782,0,6813993966
NA,NA,2021-05-20T19:42:17Z,0,87,0,148,783,0,6813993966
NA,NA,2021-05-20T19:42:18Z,0,87,0,147,784,0,6813993966
NA,NA,2021-05-20T19:42:19Z,0,87,0,147,785,0,6813993966
NA,NA,2021-05-20T19:42:20Z,0,87,0,147,786,0,6813993966
NA,NA,2021-05-20T19:42:21Z,0,87,0,147,787,0,6813993966
NA,NA,2021-05-20T19:42:22Z,0,87,0,147,788,0,6813993966
NA,NA,2021-05-20T19:42:23Z,0,87,0,147,789,0,6813993966
NA,NA,2021-05-20T19:42:24Z,0,87,0,147,790,0,6813993966
NA,NA,2021-05-20T19:42:25Z,0,87,0,147,791,0,6813993966
NA,NA,2021-05-20T19:42:26Z,0,87,0,147,792,0,6813993966
NA,NA,2021-05-20T19:42:27Z,0,86,0,147,793,0,6813993966
NA,NA,2021-05-20T19:42:28Z,0,86,0,147,794,0,6813993966
NA,NA,2021-05-20T19:42:29Z,0,86,0,147,795,0,6813993966
NA,NA,2021-05-20T19:42:30Z,0,86,0,147,796,0,6813993966
NA,NA,2021-05-20T19:42:31Z,0,85,0,147,797,0,6813993966
NA,NA,2021-05-20T19:42:32Z,0,85,0,147,798,0,6813993966
NA,NA,2021-05-20T19:42:33Z,0,85,0,147,799,0,6813993966
NA,NA,2021-05-20T19:42:34Z,0,85,0,147,800,0,6813993966
NA,NA,2021-05-20T19:42:35Z,0,85,0,147,801,0,6813993966
NA,NA,2021-05-20T19:42:36Z,0,85,0,147,802,0,6813993966
NA,NA,2021-05-20T19:42:37Z,0,85,0,147,803,0,6813993966
NA,NA,2021-05-20T19:42:38Z,0,85,0,146,804,0,6813993966
NA,NA,2021-05-20T19:42:39Z,0,85,0,146,805,0,6813993966
NA,NA,2021-05-20T19:42:40Z,0,85,0,146,806,0,6813993966
NA,NA,2021-05-20T19:42:41Z,0,85,0,146,807,0,6813993966
NA,NA,2021-05-20T19:42:42Z,0,85,0,146,808,0,6813993966
NA,NA,2021-05-20T19:42:43Z,0,85,0,145,809,0,6813993966
NA,NA,2021-05-20T19:42:44Z,0,85,0,145,810,0,6813993966
NA,NA,2021-05-20T19:42:45Z,0,85,0,145,811,0,6813993966
NA,NA,2021-05-20T19:42:46Z,0,85,0,145,812,0,6813993966
NA,NA,2021-05-20T19:42:47Z,0,85,0,145,813,0,6813993966
NA,NA,2021-05-20T19:42:48Z,0,85,0,145,814,0,6813993966
NA,NA,2021-05-20T19:42:49Z,0,84,0,144,815,0,6813993966
NA,NA,2021-05-20T19:42:50Z,0,84,0,144,816,0,6813993966
NA,NA,2021-05-20T19:42:51Z,0,88,0,143,817,0,6813993966
NA,NA,2021-05-20T19:42:52Z,0,88,0,144,818,0,6813993966
NA,NA,2021-05-20T19:42:53Z,0,88,0,144,819,0,6813993966
NA,NA,2021-05-20T19:42:54Z,0,88,0,144,820,0,6813993966
NA,NA,2021-05-20T19:42:55Z,0,87,0,144,821,0,6813993966
NA,NA,2021-05-20T19:42:56Z,0,87,0,144,822,0,6813993966
NA,NA,2021-05-20T19:42:57Z,0,85,0,144,823,0,6813993966
NA,NA,2021-05-20T19:42:58Z,0,85,0,144,824,0,6813993966
NA,NA,2021-05-20T19:42:59Z,0,85,0,144,825,0,6813993966
NA,NA,2021-05-20T19:43:00Z,0,85,0,145,826,0,6813993966
NA,NA,2021-05-20T19:43:01Z,0,85,0,145,827,0,6813993966
NA,NA,2021-05-20T19:43:02Z,0,85,0,145,828,0,6813993966
NA,NA,2021-05-20T19:43:03Z,0,85,0,144,829,0,6813993966
NA,NA,2021-05-20T19:43:04Z,0,85,0,145,830,0,6813993966
NA,NA,2021-05-20T19:43:05Z,0,85,0,145,831,0,6813993966
NA,NA,2021-05-20T19:43:06Z,0,85,0,145,832,0,6813993966
NA,NA,2021-05-20T19:43:07Z,0,85,0,145,833,0,6813993966
NA,NA,2021-05-20T19:43:08Z,0,85,0,145,834,0,6813993966
NA,NA,2021-05-20T19:43:09Z,0,85,0,145,835,0,6813993966
NA,NA,2021-05-20T19:43:10Z,0,85,0,145,836,0,6813993966
NA,NA,2021-05-20T19:43:11Z,0,85,0,145,837,0,6813993966
NA,NA,2021-05-20T19:43:12Z,0,85,0,144,838,0,6813993966
NA,NA,2021-05-20T19:43:13Z,0,85,0,144,839,0,6813993966
NA,NA,2021-05-20T19:43:14Z,0,85,0,144,840,0,6813993966
NA,NA,2021-05-20T19:43:15Z,0,85,0,145,841,0,6813993966
NA,NA,2021-05-20T19:43:16Z,0,85,0,144,842,0,6813993966
NA,NA,2021-05-20T19:43:17Z,0,85,0,144,843,0,6813993966
NA,NA,2021-05-20T19:43:18Z,0,85,0,144,844,0,6813993966
NA,NA,2021-05-20T19:43:19Z,0,86,0,144,845,0,6813993966
NA,NA,2021-05-20T19:43:20Z,0,86,0,144,846,0,6813993966
NA,NA,2021-05-20T19:43:21Z,0,86,0,144,847,0,6813993966
NA,NA,2021-05-20T19:43:22Z,0,86,0,144,848,0,6813993966
NA,NA,2021-05-20T19:43:23Z,0,86,0,145,849,0,6813993966
NA,NA,2021-05-20T19:43:24Z,0,86,0,144,850,0,6813993966
NA,NA,2021-05-20T19:43:25Z,0,86,0,144,851,0,6813993966
NA,NA,2021-05-20T19:43:26Z,0,86,0,145,852,0,6813993966
NA,NA,2021-05-20T19:43:27Z,0,86,0,145,853,0,6813993966
NA,NA,2021-05-20T19:43:28Z,0,86,0,145,854,0,6813993966
NA,NA,2021-05-20T19:43:29Z,0,86,0,145,855,0,6813993966
NA,NA,2021-05-20T19:43:30Z,0,86,0,145,856,0,6813993966
NA,NA,2021-05-20T19:43:31Z,0,86,0,145,857,0,6813993966
NA,NA,2021-05-20T19:43:32Z,0,86,0,145,858,0,6813993966
NA,NA,2021-05-20T19:43:33Z,0,86,0,145,859,0,6813993966
NA,NA,2021-05-20T19:43:34Z,0,86,0,144,860,0,6813993966
NA,NA,2021-05-20T19:43:35Z,0,86,0,144,861,0,6813993966
NA,NA,2021-05-20T19:43:36Z,0,86,0,145,862,0,6813993966
NA,NA,2021-05-20T19:43:37Z,0,86,0,145,863,0,6813993966
NA,NA,2021-05-20T19:43:38Z,0,86,0,144,864,0,6813993966
NA,NA,2021-05-20T19:43:39Z,0,86,0,144,865,0,6813993966
NA,NA,2021-05-20T19:43:40Z,0,86,0,145,866,0,6813993966
NA,NA,2021-05-20T19:43:41Z,0,86,0,145,867,0,6813993966
NA,NA,2021-05-20T19:43:42Z,0,86,0,146,868,0,6813993966
NA,NA,2021-05-20T19:43:43Z,0,86,0,145,869,0,6813993966
NA,NA,2021-05-20T19:43:44Z,0,86,0,146,870,0,6813993966
NA,NA,2021-05-20T19:43:45Z,0,86,0,145,871,0,6813993966
NA,NA,2021-05-20T19:43:46Z,0,86,0,145,872,0,6813993966
NA,NA,2021-05-20T19:43:47Z,0,86,0,145,873,0,6813993966
NA,NA,2021-05-20T19:43:48Z,0,86,0,145,874,0,6813993966
NA,NA,2021-05-20T19:43:49Z,0,86,0,145,875,0,6813993966
NA,NA,2021-05-20T19:43:50Z,0,86,0,145,876,0,6813993966
NA,NA,2021-05-20T19:43:51Z,0,86,0,145,877,0,6813993966
NA,NA,2021-05-20T19:43:52Z,0,86,0,145,878,0,6813993966
NA,NA,2021-05-20T19:43:53Z,0,86,0,145,879,0,6813993966
NA,NA,2021-05-20T19:43:54Z,0,86,0,145,880,0,6813993966
NA,NA,2021-05-20T19:43:55Z,0,86,0,144,881,0,6813993966
NA,NA,2021-05-20T19:43:56Z,0,86,0,144,882,0,6813993966
NA,NA,2021-05-20T19:43:57Z,0,86,0,144,883,0,6813993966
NA,NA,2021-05-20T19:43:58Z,0,86,0,144,884,0,6813993966
NA,NA,2021-05-20T19:43:59Z,0,86,0,143,885,0,6813993966
NA,NA,2021-05-20T19:44:00Z,0,86,0,143,886,0,6813993966
NA,NA,2021-05-20T19:44:01Z,0,86,0,143,887,0,6813993966
NA,NA,2021-05-20T19:44:02Z,0,85,0,143,888,0,6813993966
NA,NA,2021-05-20T19:44:03Z,0,85,0,143,889,0,6813993966
NA,NA,2021-05-20T19:44:04Z,0,85,0,142,890,0,6813993966
NA,NA,2021-05-20T19:44:05Z,0,85,0,143,891,0,6813993966
NA,NA,2021-05-20T19:44:06Z,0,85,0,142,892,0,6813993966
NA,NA,2021-05-20T19:44:07Z,0,85,0,143,893,0,6813993966
NA,NA,2021-05-20T19:44:08Z,0,85,0,142,894,0,6813993966
NA,NA,2021-05-20T19:44:09Z,0,85,0,142,895,0,6813993966
NA,NA,2021-05-20T19:44:10Z,0,84,0,142,896,0,6813993966
NA,NA,2021-05-20T19:44:11Z,0,84,0,142,897,0,6813993966
NA,NA,2021-05-20T19:44:12Z,0,84,0,142,898,0,6813993966
NA,NA,2021-05-20T19:44:13Z,0,84,0,142,899,0,6813993966
NA,NA,2021-05-20T19:44:14Z,0,84,0,142,900,0,6813993966
NA,NA,2021-05-20T19:44:15Z,0,86,0,143,901,0,6813993966
NA,NA,2021-05-20T19:44:16Z,0,86,0,143,902,0,6813993966
NA,NA,2021-05-20T19:44:17Z,0,86,0,143,903,0,6813993966
NA,NA,2021-05-20T19:44:18Z,0,86,0,144,904,0,6813993966
NA,NA,2021-05-20T19:44:19Z,0,88,0,144,905,0,6813993966
NA,NA,2021-05-20T19:44:20Z,0,88,0,144,906,0,6813993966
NA,NA,2021-05-20T19:44:21Z,0,88,0,144,907,0,6813993966
NA,NA,2021-05-20T19:44:22Z,0,88,0,144,908,0,6813993966
NA,NA,2021-05-20T19:44:23Z,0,88,0,145,909,0,6813993966
NA,NA,2021-05-20T19:44:24Z,0,88,0,145,910,0,6813993966
NA,NA,2021-05-20T19:44:25Z,0,88,0,145,911,0,6813993966
NA,NA,2021-05-20T19:44:26Z,0,89,0,145,912,0,6813993966
NA,NA,2021-05-20T19:44:27Z,0,89,0,145,913,0,6813993966
NA,NA,2021-05-20T19:44:28Z,0,89,0,146,914,0,6813993966
NA,NA,2021-05-20T19:44:29Z,0,89,0,146,915,0,6813993966
NA,NA,2021-05-20T19:44:30Z,0,89,0,147,916,0,6813993966
NA,NA,2021-05-20T19:44:31Z,0,89,0,146,917,0,6813993966
NA,NA,2021-05-20T19:44:32Z,0,89,0,146,918,0,6813993966
NA,NA,2021-05-20T19:44:33Z,0,89,0,146,919,0,6813993966
NA,NA,2021-05-20T19:44:34Z,0,89,0,146,920,0,6813993966
NA,NA,2021-05-20T19:44:35Z,0,89,0,146,921,0,6813993966
NA,NA,2021-05-20T19:44:36Z,0,89,0,146,922,0,6813993966
NA,NA,2021-05-20T19:44:37Z,0,89,0,146,923,0,6813993966
NA,NA,2021-05-20T19:44:38Z,0,89,0,147,924,0,6813993966
NA,NA,2021-05-20T19:44:39Z,0,89,0,146,925,0,6813993966
NA,NA,2021-05-20T19:44:40Z,0,89,0,147,926,0,6813993966
NA,NA,2021-05-20T19:44:41Z,0,89,0,146,927,0,6813993966
NA,NA,2021-05-20T19:44:42Z,0,89,0,146,928,0,6813993966
NA,NA,2021-05-20T19:44:43Z,0,89,0,147,929,0,6813993966
NA,NA,2021-05-20T19:44:44Z,0,89,0,146,930,0,6813993966
NA,NA,2021-05-20T19:44:45Z,0,89,0,147,931,0,6813993966
NA,NA,2021-05-20T19:44:46Z,0,89,0,147,932,0,6813993966
NA,NA,2021-05-20T19:44:47Z,0,89,0,147,933,0,6813993966
NA,NA,2021-05-20T19:44:48Z,0,87,0,147,934,0,6813993966
NA,NA,2021-05-20T19:44:49Z,0,87,0,147,935,0,6813993966
NA,NA,2021-05-20T19:44:50Z,0,87,0,147,936,0,6813993966
NA,NA,2021-05-20T19:44:51Z,0,87,0,147,937,0,6813993966
NA,NA,2021-05-20T19:44:52Z,0,87,0,147,938,0,6813993966
NA,NA,2021-05-20T19:44:53Z,0,87,0,147,939,0,6813993966
NA,NA,2021-05-20T19:44:54Z,0,87,0,148,940,0,6813993966
NA,NA,2021-05-20T19:44:55Z,0,87,0,147,941,0,6813993966
NA,NA,2021-05-20T19:44:56Z,0,87,0,147,942,0,6813993966
NA,NA,2021-05-20T19:44:57Z,0,87,0,147,943,0,6813993966
NA,NA,2021-05-20T19:44:58Z,0,87,0,148,944,0,6813993966
NA,NA,2021-05-20T19:44:59Z,0,87,0,148,945,0,6813993966
NA,NA,2021-05-20T19:45:00Z,0,86,0,148,946,0,6813993966
NA,NA,2021-05-20T19:45:01Z,0,85,0,148,947,0,6813993966
