timestamp,position_lat,position_long,distance,altitude,speed,heart_rate,time_elapsed,key
2021-08-04T13:38:50Z,44.98787851072848,-93.22966547682881,1328.84,260,5.85,121,219,7244820897
2021-08-04T13:38:51Z,44.98787624761462,-93.22973806411028,1334.58,259.6,5.682,121,220,7244820897
2021-08-04T13:38:52Z,44.98787624761462,-93.22980838827789,1340.12,259.4,5.365,120,221,7244820897
2021-08-04T13:38:53Z,44.98787716962397,-93.2298750244081,1345.37,259.4,5.141,119,222,7244820897
2021-08-04T13:38:54Z,44.98787825927138,-93.22993814013898,1350.35,259,4.88,117,223,7244820897
2021-08-04T13:38:55Z,44.987879265099764,-93.22999756783247,1355.04,258.4,4.693,116,224,7244820897
2021-08-04T13:38:56Z,44.98788052238524,-93.23005355894566,1359.46,258.20000000000005,4.292,115,225,7244820897
2021-08-04T13:38:57Z,44.98788286931813,-93.23010116815567,1363.22,257.79999999999995,3.788,113,226,7244820897
2021-08-04T13:38:58Z,44.98788647353649,-93.23014056310058,1366.35,257.4,3.154,112,227,7244820897
2021-08-04T13:38:59Z,44.987889071926475,-93.23016939684749,1368.65,257.20000000000005,2.211,111,228,7244820897
2021-08-04T13:39:00Z,44.9878912512213,-93.23019118979573,1370.38,256.79999999999995,1.885,110,229,7244820897
2021-08-04T13:39:01Z,44.987892005592585,-93.23021105490625,1371.94,256.6,1.502,109,230,7244820897
2021-08-04T13:39:02Z,44.98789024539292,-93.2302259746939,1373.13,256.6,1.082,108,231,7244820897
2021-08-04T13:39:03Z,44.987890580669045,-93.23023385368288,1373.75,256.20000000000005,0.476,107,232,7244820897
2021-08-04T13:39:04Z,44.987890077754855,-93.23023745790124,1374.03,255.79999999999995,0,106,233,7244820897
2021-08-04T13:39:05Z,44.98789091594517,-93.23023938573897,1374.2,255.20000000000005,0,106,234,7244820897
2021-08-04T13:39:06Z,44.9878928437829,-93.23023938573897,1374.38,255,0,106,235,7244820897
2021-08-04T13:39:07Z,44.98789317905903,-93.23023745790124,1374.42,254.79999999999995,0,107,236,7244820897
2021-08-04T13:39:08Z,44.98789326287806,-93.23023460805416,1374.62,255,0,106,237,7244820897
2021-08-04T13:39:09Z,44.98789217323065,-93.230234188959,1374.62,255,0,106,238,7244820897
2021-08-04T13:39:10Z,44.987892508506775,-93.23023402132094,1374.66,254.79999999999995,0,105,239,7244820897
2021-08-04T13:39:11Z,44.98789259232581,-93.23023360222578,1374.68,254.79999999999995,0,103,240,7244820897
2021-08-04T13:39:12Z,44.987893011420965,-93.23023326694965,1374.74,254.60000000000002,0,101,241,7244820897
2021-08-04T13:39:13Z,44.987893430516124,-93.23023217730224,1374.83,254.39999999999998,0,97,242,7244820897
