timestamp,distance,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-07-23T01:02:19Z,0,65,0,0,395,7173016662
2021-07-23T01:02:20Z,0,64,0,0,396,7173016662
2021-07-23T01:02:21Z,0,64,0,0,397,7173016662
2021-07-23T01:02:22Z,0,64,0,0,398,7173016662
2021-07-23T01:02:23Z,0,64,0,0,399,7173016662
2021-07-23T01:02:24Z,0,63,0,0,400,7173016662
2021-07-23T01:02:25Z,0,63,0,0,401,7173016662
2021-07-23T01:02:26Z,0,63,0,0,402,7173016662
2021-07-23T01:02:27Z,0,63,0,0,403,7173016662
2021-07-23T01:02:28Z,0,63,0,0,404,7173016662
2021-07-23T01:02:29Z,0,63,0,0,405,7173016662
2021-07-23T01:02:30Z,0,63,0,0,406,7173016662
2021-07-23T01:02:31Z,0,63,0,0,407,7173016662
2021-07-23T01:02:32Z,0,62,0,0,408,7173016662
2021-07-23T01:02:33Z,0,62,0,0,409,7173016662
2021-07-23T01:02:34Z,0,62,0,0,410,7173016662
2021-07-23T01:02:35Z,0,62,0,0,411,7173016662
2021-07-23T01:02:36Z,0,62,0,0,412,7173016662
2021-07-23T01:02:37Z,0,62,0,0,413,7173016662
2021-07-23T01:02:38Z,0,62,0,0,414,7173016662
2021-07-23T01:02:39Z,0,63,0,0,415,7173016662
2021-07-23T01:02:40Z,0,64,0,0,416,7173016662
2021-07-23T01:02:41Z,0,65,0,0,417,7173016662
2021-07-23T01:02:42Z,0,65,0,0,418,7173016662
2021-07-23T01:02:43Z,0,66,0,0,419,7173016662
2021-07-23T01:02:44Z,0,66,0,0,420,7173016662
2021-07-23T01:02:45Z,0,66,0,0,421,7173016662
2021-07-23T01:02:46Z,0,66,0,0,422,7173016662
2021-07-23T01:02:47Z,0,66,0,0,423,7173016662
2021-07-23T01:02:48Z,0,66,0,0,424,7173016662
2021-07-23T01:02:49Z,0,66,0,0,425,7173016662
2021-07-23T01:02:50Z,0,66,0,0,426,7173016662
2021-07-23T01:02:51Z,0,66,0,0,427,7173016662
2021-07-23T01:02:52Z,0,66,0,0,428,7173016662
2021-07-23T01:02:53Z,0,66,0,0,429,7173016662
2021-07-23T01:02:54Z,0,66,0,0,430,7173016662
2021-07-23T01:02:55Z,0,66,0,0,431,7173016662
2021-07-23T01:02:56Z,0,66,0,0,432,7173016662
2021-07-23T01:02:57Z,0,66,0,0,433,7173016662
2021-07-23T01:02:58Z,0,66,0,0,434,7173016662
2021-07-23T01:02:59Z,0,66,0,0,435,7173016662
2021-07-23T01:03:00Z,0,66,0,0,436,7173016662
2021-07-23T01:03:01Z,0,65,0,0,437,7173016662
2021-07-23T01:03:02Z,0,65,0,0,438,7173016662
2021-07-23T01:03:03Z,0,65,0,0,439,7173016662
2021-07-23T01:03:04Z,0,65,0,0,440,7173016662
2021-07-23T01:03:05Z,0,65,0,0,441,7173016662
2021-07-23T01:03:06Z,0,65,0,0,442,7173016662
2021-07-23T01:03:07Z,0,65,0,0,443,7173016662
2021-07-23T01:03:08Z,0,65,0,0,444,7173016662
2021-07-23T01:03:09Z,0,65,0,0,445,7173016662
2021-07-23T01:03:10Z,0,65,58,0.5,446,7173016662
2021-07-23T01:03:11Z,0,65,58,0.5,447,7173016662
2021-07-23T01:03:12Z,0,65,58,0.5,448,7173016662
2021-07-23T01:03:13Z,0,66,58,0.5,449,7173016662
2021-07-23T01:03:14Z,0,66,58,0.5,450,7173016662
2021-07-23T01:03:15Z,0,66,58,0.5,451,7173016662
2021-07-23T01:03:16Z,0,66,58,0.5,452,7173016662
2021-07-23T01:03:17Z,0,66,56,0.5,453,7173016662
2021-07-23T01:03:18Z,0,66,56,0.5,454,7173016662
