timestamp,distance,speed,heart_rate,cadence,fractional_cadence,time_elapsed,key
2021-12-09T23:11:19Z,3958.92,3.228,145,80,0,1125,7938511640
2021-12-09T23:11:20Z,3962.18,3.256,145,80,0,1126,7938511640
2021-12-09T23:11:21Z,3965.53,3.35,145,81,0,1127,7938511640
2021-12-09T23:11:22Z,3968.98,3.452,145,82,0,1128,7938511640
2021-12-09T23:11:23Z,3972.52,3.536,145,82,0,1129,7938511640
2021-12-09T23:11:24Z,3976.2,3.686,145,82,0,1130,7938511640
2021-12-09T23:11:25Z,3980.1,3.891,145,81,0,1131,7938511640
2021-12-09T23:11:26Z,3983.96,3.863,145,81,0,1132,7938511640
2021-12-09T23:11:27Z,3987.8,3.844,145,82,0,1133,7938511640
2021-12-09T23:11:28Z,3991.47,3.667,144,82,0,1134,7938511640
2021-12-09T23:11:29Z,3995.02,3.546,145,81,0,1135,7938511640
2021-12-09T23:11:30Z,3998.38,3.368,145,80,0,1136,7938511640
2021-12-09T23:11:31Z,4001.72,3.331,145,80,0,1137,7938511640
2021-12-09T23:11:32Z,4005.01,3.294,145,80,0,1138,7938511640
2021-12-09T23:11:33Z,4008.19,3.182,145,80,0,1139,7938511640
2021-12-09T23:11:34Z,4011.32,3.126,146,80,0,1140,7938511640
2021-12-09T23:11:35Z,4014.44,3.126,146,80,0,1141,7938511640
2021-12-09T23:11:36Z,4017.43,2.986,147,80,0,1142,7938511640
2021-12-09T23:11:37Z,4020.54,3.116,147,80,0,1143,7938511640
2021-12-09T23:11:38Z,4023.59,3.042,145,80,0,1144,7938511640
2021-12-09T23:11:39Z,4026.67,3.079,145,81,0,1145,7938511640
2021-12-09T23:11:40Z,4029.74,3.07,145,81,0,1146,7938511640
2021-12-09T23:11:41Z,4032.8,3.07,145,81,0,1147,7938511640
2021-12-09T23:11:42Z,4035.95,3.144,145,81,0,1148,7938511640
2021-12-09T23:11:43Z,4039.17,3.219,145,81,0,1149,7938511640
2021-12-09T23:11:44Z,4042.66,3.49,145,81,0,1150,7938511640
2021-12-09T23:11:45Z,4046.03,3.368,146,81,0,1151,7938511640
2021-12-09T23:11:46Z,4049.34,3.312,145,81,0,1152,7938511640
2021-12-09T23:11:47Z,4052.6,3.266,145,81,0,1153,7938511640
2021-12-09T23:11:48Z,4055.8,3.2,146,81,0,1154,7938511640
2021-12-09T23:11:49Z,4058.99,3.182,146,81,0,1155,7938511640
2021-12-09T23:11:50Z,4062.21,3.219,146,81,0,1156,7938511640
2021-12-09T23:11:51Z,4065.51,3.303,146,81,0,1157,7938511640
2021-12-09T23:11:52Z,4068.98,3.471,146,81,0,1158,7938511640
2021-12-09T23:11:53Z,4072.56,3.583,146,81,0,1159,7938511640
2021-12-09T23:11:54Z,4076.02,3.452,146,81,0,1160,7938511640
2021-12-09T23:11:55Z,4079.47,3.452,146,81,0,1161,7938511640
2021-12-09T23:11:56Z,4082.9,3.434,145,80,0,1162,7938511640
2021-12-09T23:11:57Z,4086.32,3.415,145,80,0,1163,7938511640
2021-12-09T23:11:58Z,4089.65,3.331,145,80,0,1164,7938511640
2021-12-09T23:11:59Z,4092.94,3.294,146,81,0,1165,7938511640
2021-12-09T23:12:00Z,4095.99,3.051,146,81,0,1166,7938511640
2021-12-09T23:12:01Z,4099.09,3.098,146,80,0,1167,7938511640
2021-12-09T23:12:02Z,4102.24,3.154,146,80,0,1168,7938511640
2021-12-09T23:12:03Z,4105.48,3.238,146,80,0,1169,7938511640
2021-12-09T23:12:04Z,4108.77,3.284,146,80,0,1170,7938511640
2021-12-09T23:12:05Z,4112.07,3.303,146,80,0,1171,7938511640
2021-12-09T23:12:06Z,4115.38,3.312,145,81,0,1172,7938511640
2021-12-09T23:12:07Z,4118.72,3.34,146,81,0,1173,7938511640
2021-12-09T23:12:08Z,4122.11,3.387,146,80,0,1174,7938511640
2021-12-09T23:12:09Z,4125.7,3.583,145,80,0,1175,7938511640
2021-12-09T23:12:10Z,4129.09,3.396,145,80,0,1176,7938511640
2021-12-09T23:12:11Z,4132.36,3.275,146,80,0,1177,7938511640
2021-12-09T23:12:12Z,4135.55,3.182,146,79,0,1178,7938511640
2021-12-09T23:12:13Z,4138.73,3.182,145,79,0,1179,7938511640
2021-12-09T23:12:14Z,4141.92,3.191,145,80,0,1180,7938511640
2021-12-09T23:12:15Z,4145.15,3.228,146,80,0,1181,7938511640
2021-12-09T23:12:16Z,4148.41,3.266,146,80,0,1182,7938511640
2021-12-09T23:12:17Z,4151.77,3.359,146,80,0,1183,7938511640
2021-12-09T23:12:18Z,4155.2,3.434,146,79,0,1184,7938511640
2021-12-09T23:12:19Z,4158.77,3.564,145,79,0,1185,7938511640
2021-12-09T23:12:20Z,4162.54,3.77,145,79,0,1186,7938511640
2021-12-09T23:12:21Z,4166.5,3.956,147,79,0,1187,7938511640
2021-12-09T23:12:22Z,4170.52,4.022,147,79,0,1188,7938511640
2021-12-09T23:12:23Z,4174.57,4.05,146,79,0,1189,7938511640
2021-12-09T23:12:24Z,4178.66,4.096,147,79,0,1190,7938511640
2021-12-09T23:12:25Z,4182.8,4.133,148,79,0,1191,7938511640
2021-12-09T23:12:26Z,4186.91,4.115,148,80,0,1192,7938511640
2021-12-09T23:12:27Z,4190.77,3.863,148,80,0,1193,7938511640
2021-12-09T23:12:28Z,4194.24,3.462,148,80,0,1194,7938511640
2021-12-09T23:12:29Z,4197.51,3.275,149,81,0,1195,7938511640
2021-12-09T23:12:30Z,4200.79,3.275,149,81,0,1196,7938511640
2021-12-09T23:12:31Z,4204.14,3.35,149,81,0,1197,7938511640
2021-12-09T23:12:32Z,4207.49,3.359,148,81,0,1198,7938511640
2021-12-09T23:12:33Z,4210.87,3.378,148,81,0,1199,7938511640
2021-12-09T23:12:34Z,4214.28,3.406,149,80,0,1200,7938511640
2021-12-09T23:12:35Z,4217.63,3.35,150,81,0,1201,7938511640
2021-12-09T23:12:36Z,4221.01,3.387,150,81,0,1202,7938511640
2021-12-09T23:12:37Z,4224.42,3.406,148,81,0,1203,7938511640
2021-12-09T23:12:38Z,4227.86,3.443,148,81,0,1204,7938511640
2021-12-09T23:12:39Z,4231.29,3.424,149,80,0,1205,7938511640
2021-12-09T23:12:40Z,4234.69,3.406,149,80,0,1206,7938511640
2021-12-09T23:12:41Z,4238.03,3.34,150,80,0,1207,7938511640
2021-12-09T23:12:42Z,4241.26,3.228,149,80,0,1208,7938511640
2021-12-09T23:12:43Z,4244.46,3.2,149,81,0,1209,7938511640
2021-12-09T23:12:44Z,4247.54,3.079,149,81,0,1210,7938511640
2021-12-09T23:12:45Z,4250.56,3.023,150,81,0,1211,7938511640
2021-12-09T23:12:46Z,4253.64,3.079,150,81,0,1212,7938511640
2021-12-09T23:12:47Z,4256.75,3.107,150,81,0,1213,7938511640
2021-12-09T23:12:48Z,4259.82,3.07,149,81,0,1214,7938511640
